date,headline,source,date_day,trading_date
2020-01-03 13:41:00,"Benzinga Pro's Top 5 Stocks To Watch For Fri., Jan. 3, 2020: TSLA, AAPL, YUMA, AXE, CMG",kaggle_analyst_analyst_ratings_processed.csv,2020-01-03,2020-01-03
2020-01-03 13:19:00,"UPDATE: Tesla Says 'Our delivery count should be viewed as slightly conservative, as we only count a car as delivered if it is transferred to the customer and all paperwork is correct'",kaggle_analyst_analyst_ratings_processed.csv,2020-01-03,2020-01-03
2020-01-03 13:17:00,"Tesla Reports FY19 Deliveries ~367.6K, Up 50% Year Over Year",kaggle_analyst_analyst_ratings_processed.csv,2020-01-03,2020-01-03
2020-01-03 00:00:00,"Stock Market Trims Losses After U.S. Airstrike Sends Stocks Tumbling; Apple, Incyte, Tesla Key Movers",massive_raw_partner_headlines,2020-01-03,2020-01-03
2020-01-03 11:02:00,"China-made Exports of Ford, Tesla, BBMW Set to Surge as Beijing Opens Auto Industry, Government Says",kaggle_analyst_analyst_ratings_processed.csv,2020-01-03,2020-01-03
2020-01-03 10:54:00,"Tesla Cuts Price of Made-in-China Model 3 to ~$43,000 after Incentives",kaggle_analyst_analyst_ratings_processed.csv,2020-01-03,2020-01-03
2020-01-03 10:30:00,Chinese EV Maker Lixiang Files for Minimum $500M U.S. IPO,kaggle_analyst_analyst_ratings_processed.csv,2020-01-03,2020-01-03
2020-01-03 03:31:00,"Tesla Cuts Price for China-made Model 3 Vehicles to 299,050 Yuan",kaggle_analyst_analyst_ratings_processed.csv,2020-01-03,2020-01-03
2020-01-03 00:00:00,Tap These 5 Bargain Stocks With Impressive EV/EBITDA Ratios,massive_raw_partner_headlines,2020-01-03,2020-01-03
2020-01-03 00:00:00,"Auto Stock Roundup: TSLA's China-Made Model 3 Deliveries, NIO Q3 Results & More",massive_raw_partner_headlines,2020-01-03,2020-01-03
2020-01-03 00:00:00,Stock Market Dives On U.S. Airstrike; Tesla Stock Hits Profit Zone On Strong Delivery Numbers,massive_raw_partner_headlines,2020-01-03,2020-01-03
2020-01-03 13:17:00,"Tesla Q4 Production Almost 105K Vehicles, Deliveries ~112K Vehicles",kaggle_analyst_analyst_ratings_processed.csv,2020-01-03,2020-01-03
2020-01-06 18:49:00,'Tesla plans to build 'future vehicles' at Gigafactory 4 as new details emerge' -Electrek,kaggle_analyst_analyst_ratings_processed.csv,2020-01-06,2020-01-06
2020-01-06 21:04:00,"'Tesla Model 3 to be $5,000 cheaper in New Jersey; Turnpike getting electrified' -Electrek",kaggle_analyst_analyst_ratings_processed.csv,2020-01-06,2020-01-06
2020-01-06 18:48:00,"Tesla Option Alert: Jan, 2021 $200 Puts at the Bid: 1000 @ $7.25 vs 10524 OI; Earnings 1/29 After Close [est] Ref=$445.46",kaggle_analyst_analyst_ratings_processed.csv,2020-01-06,2020-01-06
2020-01-06 15:24:00,"RBC Capital Maintains Underperform on Tesla, Raises Price Target to $315",kaggle_analyst_analyst_ratings_processed.csv,2020-01-06,2020-01-06
2020-01-06 00:00:00,Tesla Achieves Record Production of 105k Vehicles in Q4,massive_raw_partner_headlines,2020-01-06,2020-01-06
2020-01-06 00:00:00,Tesla Reports Record Q4 Deliveries: ETFs to Ride the Surge,massive_raw_partner_headlines,2020-01-06,2020-01-06
2020-01-04 14:29:00,"Tesla Model 3 Production In China Already Above 3,000 Per Week",kaggle_analyst_analyst_ratings_processed.csv,2020-01-04,2020-01-06
2020-01-06 10:54:00,Tesla CEO Elon Musk Plans to Attend a Delivery Ceremony for Made-in-China Teslas in Shanghai on Tuesday,kaggle_analyst_analyst_ratings_processed.csv,2020-01-06,2020-01-06
2020-01-07 00:00:00,Chip Stocks Lead Mixed Market Amid Mideast Tension; Tesla Stock Rallies,massive_raw_partner_headlines,2020-01-07,2020-01-07
2020-01-07 00:00:00,"Dow Jones Today Lags, Stock Futures Mixed; Microchip Stirs Chip Rebound, Tesla Expands China Strategy",massive_raw_partner_headlines,2020-01-07,2020-01-07
2020-01-07 13:20:00,Elon Musk Busts A Move As First Chinese-Made Model 3s Delivered,kaggle_analyst_analyst_ratings_processed.csv,2020-01-07,2020-01-07
2020-01-07 13:57:00,"Benzinga Pro's Top 5 Stocks To Watch For Tues., Jan. 7, 2020: TSLA, SQ, LEN, APOP, PIR",kaggle_analyst_analyst_ratings_processed.csv,2020-01-07,2020-01-07
2020-01-07 19:04:00,"Tesla has strong growth, GM is barely growing and Ford is shrinking. ""Nobody wants to pay up for stagnation,"" CNBC's Jim Cramer said.",kaggle_financial_news,2020-01-07,2020-01-07
2020-01-07 19:28:00,"""Mad Money"" host Jim Cramer advised investors to brace for a potential pullback in the market and said Tesla will take more market share in autos.",kaggle_financial_news,2020-01-07,2020-01-07
2020-01-07 21:01:00,Argus Raises Price Target On Tesla From $396 To $556,kaggle_analyst_analyst_ratings_processed.csv,2020-01-07,2020-01-07
2020-01-07 21:13:00,3 Tesla Pros On The Automaker's China Milestone,kaggle_analyst_analyst_ratings_processed.csv,2020-01-07,2020-01-07
2020-01-08 16:13:00,Cramer Questions Why Tesla's Stock Isn't Higher,kaggle_analyst_analyst_ratings_processed.csv,2020-01-08,2020-01-08
2020-01-08 20:53:00,"Tesla, Musk Approach Historic Milestones As Automaker's Stock Rally Continues",kaggle_analyst_analyst_ratings_processed.csv,2020-01-08,2020-01-08
2020-01-08 17:33:00,"Tesla shares are trading higher, potentially amid continued optimism surrounding the company's China production. CEO Elon Musk on Twitter suggested the company was making 'amazing progress' in China, sending shares higher.",kaggle_analyst_analyst_ratings_processed.csv,2020-01-08,2020-01-08
2020-01-08 17:09:00,Elon Musk Tweets: 'Tesla China Team Such amazing progress!!',kaggle_analyst_analyst_ratings_processed.csv,2020-01-08,2020-01-08
2020-01-08 15:46:00,"'Tesla has to move endangered bats to build Gigafactory 4, could delay and faces opposition' -Electrek",kaggle_analyst_analyst_ratings_processed.csv,2020-01-08,2020-01-08
2020-01-08 12:21:00,Electrek Reports Daimler/BMW Ride-Hailing Service Is Ordering 60 Tesla Vehicles,kaggle_analyst_analyst_ratings_processed.csv,2020-01-08,2020-01-08
2020-01-08 12:09:00,"Mercedes-Benz, Geely Come Together To Produce 'Intelligent' Electric Vehicles In China",kaggle_analyst_analyst_ratings_processed.csv,2020-01-08,2020-01-08
2020-01-08 00:00:00,"Dow Jones Today, Futures Await Trump's Iran Response; Lennar, Tesla Jump; Boeing Tumbles On Tehran Crash",massive_raw_partner_headlines,2020-01-08,2020-01-08
2020-01-08 00:00:00,"Tesla's (TSLA) Relentless Rally Remarkable, More Upside Left",massive_raw_partner_headlines,2020-01-08,2020-01-08
2020-01-09 00:00:00,Electric Vehicles to Rev Up in 2020: Play These ETFs,massive_raw_partner_headlines,2020-01-09,2020-01-09
2020-01-09 10:30:00,CORRECTION: Baird Downgrades Tesla to Neutral from Outperform; Raises Price Target to $525 from $355,kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 11:49:00,"Baird Downgrades Tesla to Neutral, Raises Price Target to $525",kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 13:19:00,Hearing CFRA Downgrades Tesla From Hold To Sell; Unconfirmed,kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 13:34:00,"CFRA Downgrades Tesla to Sell, Announces $400 Price Target",kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 13:45:00,Should Nio Be Worried About Tesla's Model 3 Order Overflows In China?,kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 14:31:00,"CFRA Research Downgrades Tesla, Sees Risks Ahead After Huge Run",kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 14:41:00,Is Elon Musk's Girlfriend Grimes Pregnant?,kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 15:57:00,"PreMarket Prep Recap: Tesla Shrugs Off Double Downgrade, Bed Bath & Beyond Continues Fall",kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 17:53:00,"Tesla shares are trading lower after analysts at Baird downgraded the stock from Outperform to Neutral, recommending investors take profits . CFRA also downgraded the stock from Hold to Sell, citing near-term risks.",kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 18:19:00,"UPDATE: Baird On Tesla Notes 'Shares now fairly reflect future execution, in our view, including a smooth Model Y ramp; while this is certainly achievable, we believe there is some risk (as with any product launch)'",kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-09 18:19:00,"UPDATE: Baird Downgrades Tesla To Neutral, Raises Target To $525 Notes 'We are moving to the sidelines, admittedly battle-weary after a hard-fought several years, including ~20% outperformance over the last year'",kaggle_analyst_analyst_ratings_processed.csv,2020-01-09,2020-01-09
2020-01-10 20:42:00,GM's New Electric Hummer-Branded Vehicles Will Go On Sale Starting In Late 2021 Starting With EV Pickup,kaggle_analyst_analyst_ratings_processed.csv,2020-01-10,2020-01-10
2020-01-10 17:33:00,UPDATE: Wells Fargo On Six Flags Notes 'we believe EV/EBITDA multiples will be constrained to the lower end of historical forward ranges until international clarity emerges',kaggle_analyst_analyst_ratings_processed.csv,2020-01-10,2020-01-10
2020-01-10 12:43:00,Here's How Much Investing $100 In Tesla Stock Back In 2010 Would Be Worth Today,kaggle_analyst_analyst_ratings_processed.csv,2020-01-10,2020-01-10
2020-01-10 13:18:00,"Piper Sandler Maintains Overweight on Tesla, Raises Price Target to $553",kaggle_analyst_analyst_ratings_processed.csv,2020-01-10,2020-01-10
2020-01-13 20:40:00,Tesla $93B Valuation: Does A Great Product Equate To A Great Stock?,kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-13 19:20:00,Tesla shares are trading higher after multiple firms raised the price target on the stock.,kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-13 18:56:00,"Oppenheimer, In Earlier Price Target Raise, Says Tesla Is 'beginning to pose an existential threat to transportation companies that are unable or unwilling to innovate at a faster pace.'",kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-13 18:24:00,"Tesla Gets New Street-High Price Target, Stock Breaks $500",kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-13 16:35:00,Nio Shares Trade Higher After Chinese Official Says EV Subsidy Will Be Maintained,kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-13 17:03:00,'Tesla numbers will go up because of China subsidy extension. Analysts need to raise numbers.. $TSLA' -CNBC's Jim Cramer,kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-13 12:29:00,"Oppenheimer Maintains Outperform on Tesla, Raises Price Target to $612",kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-13 12:26:00,Hearing Oppenheimer Raised its Price Target on Tesla from $385 to $612,kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-13 04:41:00,"Tesla Will Soon 'Talk To People,' Musk Hints New Feature",kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-13 00:00:00,Electric Vehicles to Rev Up in 2020: Play These ETFs (Revised),massive_raw_partner_headlines,2020-01-13,2020-01-13
2020-01-13 00:00:00,Tesla & Other Automotive Stocks to Zoom in 2020,massive_raw_partner_headlines,2020-01-13,2020-01-13
2020-01-13 14:09:00,'Elon Musk: Tesla's Full Self-Driving 'feature-complete' is coming 'soon'' -Electrek,kaggle_analyst_analyst_ratings_processed.csv,2020-01-13,2020-01-13
2020-01-14 13:37:00,"Jefferies Maintains Buy on Tesla, Raises Price Target to $600",kaggle_analyst_analyst_ratings_processed.csv,2020-01-14,2020-01-14
2020-01-14 16:04:00,Tesla Shorts Vs. Beyond Meat Shorts: Who's Getting Squeezed Harder?,kaggle_analyst_analyst_ratings_processed.csv,2020-01-14,2020-01-14
2020-01-14 16:03:00,US National Transportation Safety Board Will Hold Feb. 25 Meeting To Determine Probable Cause Of 2018 Fatal Tesla Crash,kaggle_analyst_analyst_ratings_processed.csv,2020-01-14,2020-01-14
2020-01-14 13:41:00,Tesla shares are trading higher after Jefferies maintained a Buy rating on the company's stock and raised the price target from $400 to $600.,kaggle_analyst_analyst_ratings_processed.csv,2020-01-14,2020-01-14
2020-01-14 12:22:00,3 ETFs With Meaningful Tesla Exposure,kaggle_analyst_analyst_ratings_processed.csv,2020-01-14,2020-01-14
2020-01-14 00:00:00,Ride on Tesla's Hottest Run With These ETFs,massive_raw_partner_headlines,2020-01-14,2020-01-14
2020-01-14 00:00:00,"Dow Jones Falls At Start Of Earnings Season, As Wells Fargo Dives 4%; Netflix, Tesla Key Movers",massive_raw_partner_headlines,2020-01-14,2020-01-14
2020-01-14 00:00:00,"The Zacks Analyst Blog Highlights: Tesla, Blue Bird, PACCAR, AutoZone and Motorcar Parts of America",massive_raw_partner_headlines,2020-01-14,2020-01-14
2020-01-14 00:00:00,"Dow Jones Today, Futures Sag As Trade Deal Looms; JPMorgan, Delta Climb On Earnings; Tesla Extends Rally",massive_raw_partner_headlines,2020-01-14,2020-01-14
2020-01-14 16:54:00,"'Chevy is offering $10,000 lease discounts on Bolt EV' -Electrek",kaggle_analyst_analyst_ratings_processed.csv,2020-01-14,2020-01-14
2020-01-14 00:00:00,"Dow Jones Jumps 100 Points, Led By JPMorgan; Time To Sell Tesla Stock?",massive_raw_partner_headlines,2020-01-14,2020-01-14
2020-01-14 17:08:00,"Tesla Option Alert: Jan, 2021 $640 Calls at the Ask: 500 @ $61.8 vs 182 OI; Earnings 1/29 After Close [est] Ref=$533.0",kaggle_analyst_analyst_ratings_processed.csv,2020-01-14,2020-01-14
2020-01-15 21:48:00,"EV, ADAS Could Lead Auto Semis To Outperform, BofA Names Top Picks",kaggle_analyst_analyst_ratings_processed.csv,2020-01-15,2020-01-15
2020-01-15 20:30:00,Tesla shares are trading lower on a potential sell-off after the stock increased roughly 15% since Monday.,kaggle_analyst_analyst_ratings_processed.csv,2020-01-15,2020-01-15
2020-01-15 18:22:00,"'Tesla owners are unintentionally buying expensive software upgrades and not getting refunds, Musk says will address' -Electrek",kaggle_analyst_analyst_ratings_processed.csv,2020-01-15,2020-01-15
2020-01-15 16:59:00,"Jeffrey Epstein May Have Tried to Befriend Elon Musk, Report Says",kaggle_analyst_analyst_ratings_processed.csv,2020-01-15,2020-01-15
2020-01-15 14:03:00,"Kandi Technologies Highlights Its Electric Vehicle Affiliate Launched Ceremony To Celebrate Release Of First Production Electric Vehicle, The Maple Model 30X",kaggle_analyst_analyst_ratings_processed.csv,2020-01-15,2020-01-15
2020-01-15 00:00:00,FCA Improves the Purchase Experience for Electric Vehicles,massive_raw_partner_headlines,2020-01-15,2020-01-15
2020-01-15 00:00:00,"Investors Asset Management Of Georgia Inc Buys Truist Financial Corp, Tesla Inc, Nuveen ...",massive_raw_partner_headlines,2020-01-15,2020-01-15
2020-01-16 18:17:00,"'Tesla Autopilot crash rate increases, but still lower than without Autopilot' -Electrek",kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 16:51:00,"PreMarket Prep Recap: Morgan Stanley Beats, Tesla's Battle For $500 And Shorts On The Run In Signet Jewelers",kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 14:11:00,"'Tesla releases new design drawing, announces design center to build 'Chinese-style' car ' -Electrek",kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 14:00:00,"Morgan Stanley Downgrades Tesla On Risk, Valuation Following Massive Stock Run",kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 13:34:00,"UPDATE: Morgan Stanley Downgrades Tesla To Underweight, Raises Target To $360 'based on (1) valuation, (2) unfavorable risk-reward, and (3) risks to the long-term Chinese business that may not be fully appreciated by the market'",kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 12:02:00,Tesla shares are trading lower following a report the company's vehicle registrations have declined from last year. Morgan Stanley also downgraded the company's stock from Equal-Weight to Underweight.,kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 11:34:00,"Morgan Stanley Downgrades Tesla to Underweight, Raises Price Target to $360",kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 14:01:00,"Benzinga Pro's Top 5 Stocks To Watch For Thurs., Jan. 16, 2020: TSLA, MS, BYND, RBZ, PECK",kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 10:35:00,"Dominion Cross-Sell Reports Total Q4 Registrations for Tesla Vehicles in California 13,584 Vs 25,402 YoY Total Q4 Registrations for Tesla Vehicles Across U.S. States 25,614 Vs 46,197 YoY",kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 10:30:00,Hearing Morgan Stanley Downgrades Tesla From Equal Weight to Underweight; Raises Price Target From $250 to $380,kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 10:24:00,From 'Made in China' to 'Designed in China:' Tesla Is Hiring Staff To Design Models In A New Local Research Center,kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-16 00:00:00,"Stock Market Surges To New Highs, Led By Small Caps; Tesla Stock Recovers After Downgrade",massive_raw_partner_headlines,2020-01-16,2020-01-16
2020-01-16 00:00:00,"Stock Market Jumps On Strong Retail Sales; Morgan Stanley Surges, But Tesla Dives On Downgrade",massive_raw_partner_headlines,2020-01-16,2020-01-16
2020-01-16 00:00:00,"Consumers Energy Approves Nearly 4…… Rebates for Electric Vehicle Charging Stations, ...",massive_raw_partner_headlines,2020-01-16,2020-01-16
2020-01-16 11:09:00,'New Tesla registrations in California nearly halves in fourth quarter: data' -Reuters Article From Late Wed. Evening,kaggle_analyst_analyst_ratings_processed.csv,2020-01-16,2020-01-16
2020-01-17 16:52:00,'The NHTSA is looking into claims that Tesla vehicles have a flaw that could lead to unintended acceleration' -Bloomberg,kaggle_analyst_analyst_ratings_processed.csv,2020-01-17,2020-01-17
2020-01-17 16:16:00,Tesla Option Alert: Jun 19 $700 Calls Sweep (2) near the Ask: 500 @ $16.7 vs 7123 OI; Earnings 1/29 After Close [est] Ref=$509.14,kaggle_analyst_analyst_ratings_processed.csv,2020-01-17,2020-01-17
2020-01-17 16:15:00,Electrek Article Highlights Sales Data Showing Tesla's Model 3 Is Disrupting US Luxury Sedan Market Based On Sales,kaggle_analyst_analyst_ratings_processed.csv,2020-01-17,2020-01-17
2020-01-17 15:21:00,NHTSA Considers Investigation Into Reports Of Teslas With Unintended Acceleration,kaggle_analyst_analyst_ratings_processed.csv,2020-01-17,2020-01-17
2020-01-17 13:05:00,Watch Tesla Shares As Hearing US Auto Safety Agency Is Reviewing A Petition Seeking A Formal Probe Into 500K Tesla Vehicles For Sudden Unintended Acceleration,kaggle_analyst_analyst_ratings_processed.csv,2020-01-17,2020-01-17
2020-01-17 13:43:00,"Benzinga Pro's Top 5 Stocks To Watch For Fri., Jan. 17, 2020: TSLA, NFLX, IBM, TWTR, PLAY",kaggle_analyst_analyst_ratings_processed.csv,2020-01-17,2020-01-17
2020-01-17 00:00:00,"Stock Market Sets More Record Highs; Home Depot, Pinterest, Tesla, Twitter Key Movers",massive_raw_partner_headlines,2020-01-17,2020-01-17
2020-01-17 14:06:00,'#Tesla announced Friday on Weibo that it will replace its #mapping provider with #BaiduMaps...' -China's National Business Daily,kaggle_analyst_analyst_ratings_processed.csv,2020-01-17,2020-01-17
2020-01-21 14:12:00,Tesla shares are trading higher after New Street Research reiterated a Buy rating on the stock and Raised the price target from $530 to $800.,kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 14:11:00,"New Street Maintains Buy on Tesla, Raises Price Target to $800",kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 16:14:00,'Unofficial: First Tesla Model Y Deliveries Expected Within Two Weeks' -InsideEVs,kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 09:18:00,Tesla Says Petition Claiming 'Unintended Acceleration' In Cars Brought By 'Tesla Short-Seller',kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 18:27:00,Tesla Reaches Settlement With Michigan Over Ban Blocking Sales; Settlement Filing Is Expected As Soon As Wed.,kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 19:37:00,Ex-Ford CEO Mark Fields Talks About Tesla Building An 'Iconic Brand',kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 20:50:00,Just Getting Started? New Street Gives Tesla An $800 Price Target,kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 17:35:00,"Elon Musk Talks Tesla In China, Explains SpaceX And PayPal Launches In New Podcast",kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 00:16:00,"Tesla Says No Unintended Acceleration in Its Vehicles, in Response to Petition to NHTSA to Investigate and Recall Around 500,000 of the Company's Electric Cars Over the Alleged Defect",kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 10:35:00,Tesla Plans for German Factory Faces Challenges,kaggle_analyst_analyst_ratings_processed.csv,2020-01-21,2020-01-21
2020-01-21 00:00:00,"Dow Jones Today, Futures Pare Losses After China Virus Rattles Markets; Halliburton, Tesla, Logitech Rise",massive_raw_partner_headlines,2020-01-21,2020-01-21
2020-01-18 20:42:00,"Barron's Picks And Pans: Apple, Boeing, Disney, Tesla And More",kaggle_analyst_analyst_ratings_processed.csv,2020-01-18,2020-01-21
2020-01-20 00:00:00,The Best Tesla Bull Case I Have Ever Read: Tilson,massive_raw_partner_headlines,2020-01-20,2020-01-21
2020-01-20 00:00:00,Tesla (TSLA): Does This Rally Still Have Legs?,massive_raw_partner_headlines,2020-01-20,2020-01-21
2020-01-20 00:00:00,5 Value Stocks With Enticing EV/EBITDA Ratios to Own Now,massive_raw_partner_headlines,2020-01-20,2020-01-21
2020-01-18 21:13:00,"Bulls And Bears Of The Week: IBM, Microsoft, Tesla And More",kaggle_analyst_analyst_ratings_processed.csv,2020-01-18,2020-01-21
2020-01-21 00:00:00,"Stock Market Worsens On Coronavirus Fears; China Stocks Hit, but Tesla, Costco Shine",massive_raw_partner_headlines,2020-01-21,2020-01-21
2020-01-21 00:00:00,"Stock Market Slips From Record Highs On China Virus; Intel, Roku, Tesla Are Key Movers",massive_raw_partner_headlines,2020-01-21,2020-01-21
2020-01-21 00:00:00,"Stocks making the biggest moves premarket: Halliburton, Best Buy, Uber, Tesla & more",hf_sp500,2020-01-21,2020-01-21
2020-01-20 00:00:00,Meritor's TransPower Buyout to Fuel Commercial EV Growth,massive_raw_partner_headlines,2020-01-20,2020-01-21
2020-01-22 16:45:00,"PreMarket Prep Recap: Netflix Beat Not Good Enough, ACP Theory On Tesla",kaggle_analyst_analyst_ratings_processed.csv,2020-01-22,2020-01-22
2020-01-22 19:51:00,"""Mad Money"" host Jim Cramer broke down why Apple, IBM and Netflix are worth buying at current levels. He defined Tesla as a tech company, not a car company.",kaggle_financial_news,2020-01-22,2020-01-22
2020-01-22 18:58:00,"""Tesla's not really a car company, it's a tech company on wheels. That's what keeps confusing people,"" ""Mad Money"" host Jim Cramer said after the stock raced past the $100 billion valuation mark.",kaggle_financial_news,2020-01-22,2020-01-22
2020-01-22 18:05:00,'Tesla Model Y prototypes spotted cold-weather testing in Minnesota snow' - Electrek,kaggle_analyst_analyst_ratings_processed.csv,2020-01-22,2020-01-22
2020-01-22 17:46:00,"The Nikkei Asian Review Said 'Electric vehicles built under a Fiat-Foxconn partnership will become available in two years, said the Taiwanese company's chairman.'",kaggle_analyst_analyst_ratings_processed.csv,2020-01-22,2020-01-22
2020-01-22 17:04:00,Elon Musk's Big Day: Trump Compares CEO To Thomas Edison As Tesla's Stock Sets Milestone,kaggle_analyst_analyst_ratings_processed.csv,2020-01-22,2020-01-22
2020-01-22 14:09:00,"Benzinga Pro's Top 5 Stocks To Watch For Wed., Jan. 22, 2020: NFLX, TSLA, NNVC, SKT, SPCE",kaggle_analyst_analyst_ratings_processed.csv,2020-01-22,2020-01-22
